temperature,cpu_usage,memory_usage,network_traffic,failure
59.82338089638076,72.52091945331918,59.93506808208044,100.29602057074882,0
35.19069479952148,53.03935913071866,41.51954899091264,450.45088232450576,0
46.78497714183466,65.72881204831246,78.45262456901243,306.39615379534354,0
48.171287443973476,66.08902334139258,55.45536286929607,231.06907516064837,0
42.79093356920971,50.78627787390756,66.03453205443734,10.0,0
51.60329390408897,59.70755803615288,62.97809510556506,316.85456007001653,0
51.16305393290824,67.74909683409679,55.148962945924616,165.79189713145638,0
41.81770725361737,85.07123388377954,94.60941884302311,312.6445940665433,1
66.9186835566692,61.847503399957795,100.0,517.9362367151865,0
78.2854489223257,0.9515647490034524,50.41089475437406,214.31871743193932,0
52.24112538908968,31.20594392048331,95.36854943130616,482.2459635424176,0
49.51231056617884,54.927489752798216,100.0,502.17990390309467,0
47.55304614808252,50.81254908216062,49.23887143907437,142.58004035534958,0
37.034669036779725,75.70826071733045,65.49843676909182,369.1048217805734,0
52.192289170538075,44.28324155717669,54.33690936370036,220.4013845480276,0
29.966885740053414,70.0621284342137,72.02455884169656,337.2636751256251,0
53.07874403318001,71.61860696816663,74.01650937723886,203.36671328021734,0
84.51984587618767,90.63146741962085,81.79421852699029,235.7397626408271,1
53.2253159607651,32.95497208016785,70.03563229616077,10.0,0
63.11667002065778,35.10503424770301,76.49466425799272,100.77199065965601,0
93.40532908186862,19.55787658098513,62.32607470987311,288.88097935471023,0
72.07551371057329,42.30837887049073,80.04245801717255,180.5439718013573,0
51.319931010585194,100.0,33.13562260984594,195.10563964485578,0
64.45375048045571,41.71232589225195,66.5586161745122,326.64841469118807,0
58.56178896761281,57.50204812468557,54.29871105096351,438.24927776909635,0
64.73342570853956,45.73834142195422,70.21594742413544,661.3101197968158,0
56.75756017586954,75.847572628551,60.497793180658796,545.157864974345,0
37.55049694768973,47.26670335109121,65.33153082541193,601.4655968412924,0
57.129856007637976,73.10830946639015,81.0633947566738,364.3430668834089,0
42.2569650506419,80.16258895055245,71.09293533489945,287.70681291487983,0
71.59106409551508,56.80520716536155,56.22688956941934,410.5730838018958,0
69.96402979853094,36.166155830004925,66.28819226994906,278.3513829852325,0
55.82967919472454,73.2410510608759,88.16554934929269,283.30436626315395,0
69.08386339974422,34.71236286809224,80.65290656190189,553.3456788207427,0
40.413383046857774,61.18121506020039,45.949062748753065,273.06284375428766,0
38.65535701314866,87.91297485276203,76.77858181437304,341.6622993634317,0
62.16637010166518,100.0,61.348768045937256,357.0373152425388,0
61.31273753525871,70.96686572577123,73.65816617126083,383.5826036418697,0
63.00292719088378,29.92540258055247,40.853987159605445,633.0242168186355,0
48.12474215689703,52.23268775780774,66.0030484211965,514.1287277706423,0
52.94295808422537,52.06518112638603,84.27793640969459,262.5799097880504,1
47.85474749687799,18.593153218953077,79.81707051131445,360.99769507826056,0
75.24150655890858,36.993567225067395,37.95022968264914,310.8897252662272,0
57.05108323096867,49.00008146555125,16.45604042705171,341.85577002232816,0
72.9655184280642,14.412084713485939,46.69054093018297,427.50039629721846,0
56.773335713342036,30.65643000768325,100.0,358.88276510217327,0
50.60947553718624,69.83417031242905,62.93280764930558,373.2554935393278,0
59.60696075740802,43.04465503505717,52.16877591181104,365.96453415378454,0
76.66298722848346,0.0,27.589220211459022,163.9039883468644,0
55.88774887103581,46.82830094809259,39.66478949507922,233.3274968613687,0
55.65730834520396,53.46902389591377,73.73568793808816,234.09992865897937,0
68.66006476851882,30.160861033220957,55.55863520696407,423.40618418418774,0
55.79182166545455,49.95724686582098,79.6495503462249,208.93793381481464,0
55.66840601017104,80.50525567401345,45.54086010320185,442.39034104163954,0
39.9626499351792,93.82311255377982,42.652977842915796,227.55418864177315,0
41.320449917713155,68.33221892960407,41.95227165506691,613.2191272976547,0
38.95836700499205,43.01171083090401,82.49280842310924,345.356262404514,0
55.63665345343373,53.747196278136514,70.54043184005707,93.47474110150614,0
52.5257459627846,45.80085325179602,41.80794716436815,365.12261333810784,0
62.350143061172176,33.4757988924693,72.34854960286049,94.61245936432394,0
54.37022735766078,66.59262307789939,94.16960201298579,585.5741952891708,0
37.909509224020255,26.849306731814565,53.75326560147778,353.91365753162506,0
55.82384296443794,59.36828398371842,39.18143059114078,437.15330147989783,0
48.92120104666915,25.262938676440662,47.43428144640801,508.04626949117596,0
84.9757758811817,48.299819953280334,66.71577452505895,376.8555194823448,0
53.092346085146715,57.68421592219795,100.0,335.5910150413025,0
55.77392419680491,60.335449363475426,68.23721753710507,299.772159143583,0
52.47639530654679,94.87386827593244,77.73953483819855,265.6299836158598,0
46.94662877685886,75.44861516158494,33.26839528032128,521.6202803924627,0
59.10679885079944,68.65478614611492,68.19861801679856,149.6983461934848,0
69.80038221256284,68.61056311361851,88.15283504128283,509.33147763705676,1
59.15801146249623,18.458859462648192,72.73312794438655,381.1531530744667,0
69.82181681566247,57.944648393411995,73.03951516730754,318.00914360513127,0
59.52533815372014,69.99301534219774,65.5097307703483,354.4634209243618,0
43.138080931626476,66.02273355738159,46.235272263911504,541.6890243857248,0
57.75754027006369,45.325916717968155,91.0456019183672,379.4832164767362,0
70.41318029005066,61.22670851869476,40.70965571434058,437.8255191287869,1
60.98740787130509,78.44056825143772,55.6888078981933,561.402116027837,0
71.03793012177196,61.904963196342955,34.72723414760188,86.21015000087789,0
54.95775819484972,48.800738605068844,40.799890801383015,212.20220802737026,0
36.79586038670928,28.437291703779763,45.729594565810984,452.39348546857195,0
71.811868781719,50.2922454270388,64.10965322625621,451.2229238249906,0
74.00523497260363,90.66438827132973,36.74071392216783,361.0944446110352,0
52.522313682902826,42.779503378474395,53.52703170848268,528.3524796661328,0
55.51920877948117,29.181455445733246,79.32631708725454,507.27964077614007,0
53.37332346862834,68.92449999062124,68.6526143753234,122.63838275041522,0
49.91867905699994,58.623352203617095,58.47436954821148,437.5700564234436,0
63.43038468869886,62.35804937971455,76.85379690811095,651.5306808149525,0
39.017436180509684,27.338513390565417,80.91381505806523,207.39743128920094,0
53.78866441156595,59.92333493605577,64.70438787069047,528.2589910172126,0
74.46753693543405,62.54897112237122,88.82974646816984,180.22757868009563,0
67.00713822391157,47.09557400268469,75.63178695246157,516.3055370874362,0
64.86741111768454,70.7301543036251,74.0434993793665,478.61688975761086,0
76.58590789245032,69.27161752697214,61.99187455429662,372.0070529649984,0
51.725516147035606,65.88902138635356,72.528545986148,410.0618043857655,0
62.29318881623884,56.021604059435276,40.52258946236145,461.9380349040831,0
77.94160494620894,59.699869337427224,69.79844984050885,289.79303640016605,0
58.85645361135658,61.13847356694746,75.94213717489771,377.9913684734537,0
62.106549958686095,63.98727166430338,61.64529690146435,289.3001265039431,0
61.595636089762515,39.59734207133819,86.51083932064716,121.5219642824338,1
64.40522720145681,43.43228147911495,62.64130867401808,44.7139639061744,0
53.337605679681616,96.38545552769298,38.93574979250761,20.179106506987694,0
67.78363601665153,76.72079578364576,85.19335740968327,546.581573703832,1
57.33104665853321,29.76691016786434,62.937374594456564,444.9901253455364,0
41.693697948903136,39.778022462612626,64.17945170560104,386.5009173984038,0
51.46953683506511,40.27933621552185,66.3357118484028,315.58960959044714,0
59.01418585928917,79.58050829493881,71.16905623479867,418.5129828730676,0
65.51914830986573,68.36531519728909,48.00136200422506,398.48686443634693,1
62.35825403641764,70.59808266694728,63.38475750282992,566.0175823174209,0
64.4997352600765,38.3372106282372,40.55111845897965,302.58531973452097,0
61.53725297892947,40.01686353555262,80.13158388179703,252.10640310464134,0
56.677213922443464,54.441440979541284,61.88537218345548,246.77604648495912,0
40.99316611817132,71.72912243517455,79.14440285571499,413.8186342677447,0
59.70987627482244,42.43789616792939,60.26020575294865,289.50657470403195,0
59.95676953091318,29.515976837764057,92.06116943180871,481.6043435863507,0
49.48417598430982,55.82852512969463,60.154649629735,337.0792331774954,0
47.980559881261016,48.81579355650899,97.3583574832914,446.12642919005145,0
54.07844620363181,45.21036692977509,69.95919012226855,230.21820265907263,0
60.71556443904209,40.76739089047737,77.56801964504461,409.02280781326243,0
53.04644071115916,78.95821959926502,67.06160059187835,492.5218206498248,0
84.90313047150319,39.83786800202951,96.24734845697449,379.68661751939715,0
47.6210850375581,43.35543877398317,76.1363578612623,519.398665630925,0
80.73051804120854,64.59912073282871,65.6840626070276,368.0046990077392,0
53.972931405670515,59.65508934836865,84.63882983896401,333.3899856378956,0
54.201762452407515,89.62770879238073,42.93621806595786,130.34376796852698,0
41.25831766325434,99.03821625566297,63.10294534212812,617.1243819449965,0
57.92847240071016,74.4405186247068,76.74181181144155,113.54117645236258,0
66.3943187137615,27.416218856548348,89.78246287182073,466.55241436359336,0
65.92836223539287,60.73482284812596,55.09450723078244,249.25649480929226,0
63.88560153127134,48.587220462143215,35.29115821932029,342.43657224177684,0
69.26038452778013,0.0,85.67778260669786,89.04293318328507,0
64.49136066692768,53.08941490313578,79.53127624659952,163.13509113504514,0
54.3875855842573,62.623085398075744,64.15542958017468,421.5561240834682,0
34.85810972784017,60.59182562941645,60.33349203355594,535.0530382064054,0
78.00911748761173,73.70487832649684,58.724261580658535,297.6113443522357,1
70.16494811982041,81.89502012751137,86.86116713549626,336.57160846281414,1
64.35186746701403,83.57224708676353,59.54044768515293,406.95892804101857,0
59.14078488703123,54.181110796783486,78.09733178546564,357.7918828710949,1
58.42900832676301,32.23099298029308,61.58010103071717,417.2585440423792,0
70.99593209642978,62.62274646975584,82.96418197747374,10.0,0
49.5463948315498,63.87458051378971,48.107577616294726,446.64022392639527,0
52.51477247165034,97.10868978506929,61.56771678625976,382.6149309769584,0
59.62934837314104,99.0749598780063,82.33337952405434,396.14311331765776,0
73.2663111954958,81.11466672232837,76.49714399652532,178.54926309042747,0
63.631625582868395,38.40593129957412,63.845509761326134,399.31436154552205,0
64.0872002291983,86.57399408218114,75.15925378207879,403.3325944511529,0
74.2736458670957,27.992628066986164,75.75320125729745,455.17591134663473,0
75.47707834050449,49.2492016509873,67.16899925820742,195.6988500306374,1
46.84469895725758,23.318880582925523,93.70109113804949,222.95579775225082,0
41.36727518620755,48.322208317301644,41.72338417436916,259.85390554949583,0
79.70418192163643,77.21597596553795,52.61329378680097,687.8653708016463,0
60.70970546726907,79.77457457233837,56.82360304724128,347.00969071312846,0
43.32513039883685,18.801227566948377,83.40626777617352,715.9628609508909,0
68.15967690620107,67.66031068487746,60.45165761598265,408.8126794551304,0
50.952424933599886,48.82514830893097,34.526777344483065,335.2490559807875,0
71.65080878321172,41.41617452589984,30.582143100472514,409.52579987732076,0
48.12446236115595,75.69696613574075,47.31522691631042,316.30502750044633,0
48.36960467623481,67.12282064933582,98.23927701494851,383.3424076187426,0
40.884075197619964,64.69044423512878,64.64651961931973,432.8734931625722,0
53.05244093766995,56.401144660335554,73.49530399843896,370.88231129673545,0
60.58632084390845,55.89301720648541,52.364149619478404,250.56486236735776,0
73.79303673916458,48.3801115740501,60.04418197690226,462.70639806139184,0
51.37911281316963,74.6883362927777,59.6909057907435,537.16131090106,0
62.87372954047076,37.79561198803263,100.0,164.3268583869326,0
67.60532257118518,64.10358014393296,61.66482214020125,330.5268950399861,1
74.69501325151371,90.714724370579,37.334936719526226,390.1626836546693,0
58.94061541978494,100.0,50.53385777654485,595.8675208166101,0
71.71660744154524,79.28908100263378,70.44833628192775,269.8777475467855,1
55.45046710815016,50.52123207774804,54.529743548924415,197.78649039606998,0
52.961231045247374,50.6542250346667,51.33727195024433,355.01881564884536,0
62.80543094148897,20.770295783520197,70.95584417986022,475.02934424133866,0
45.928760917664206,27.863701771837675,77.50996221398375,641.9814256272148,0
51.539857730899094,53.77308029153047,75.049884425391,361.4008087118617,0
48.11169133634756,68.84709886750933,48.530736779911464,362.19152641505417,0
51.1736406889228,82.19404985462963,84.64358217069685,441.37071813607656,0
53.5930907841984,24.04283142327184,66.31394160752043,467.01172695748744,0
87.83195447978034,63.65299246667618,68.45688409682057,303.6325303696248,0
66.0448325545491,67.81271111964938,45.729301911759165,216.53808473201468,0
37.96553552276044,66.17580919207596,45.13940108887027,27.066411057127596,0
70.03588467594662,55.68787129947084,69.52350153451485,349.7674241246146,0
60.98195230257078,52.82442762979486,81.54337669377983,306.4588183717023,0
66.82129207507386,68.19107049219286,55.871784918981376,314.5467894366506,0
66.43811812284484,35.233704400597176,65.5072608326443,348.6321505033695,0
57.298241671799744,59.34673628513097,100.0,304.97895734112626,0
60.12423143812057,26.13960288829649,45.82795406464329,304.2162943467998,0
66.093092043738,56.187745205807445,32.55663966510409,253.02057182113435,0
48.72797527417495,51.83007377412446,43.22549462886006,439.98930949943065,0
48.40179568878008,64.17819021641641,52.603998410667025,340.60145656963334,0
61.78400948642534,47.58410863540313,53.95875205626308,304.62954702678076,0
60.188240565547225,38.96790300976313,37.38262472507975,486.865287388875,0
29.352946381176544,75.55503804726402,40.39618342852242,316.2851897160975,0
74.49371170153202,48.03369935625298,80.81558317506878,464.3297601188317,1
53.081875191279366,0.0,55.167599931455314,408.770600810382,0
48.07072520349369,54.31934206257627,29.717155850711023,659.0837924924078,0
59.672345525880814,34.46810490038969,57.02091947855281,217.27959289596487,0
32.367636125463406,45.21119327725722,49.253233158629854,10.0,0
51.971127136081,77.87790312271369,54.098920284736444,623.9014570320404,0
58.93988809189086,75.26969126570292,90.39022409009286,532.171870086102,1
63.318524002711996,72.58898357709126,53.47111817415468,375.259278871287,0
65.5196657152694,40.09026186545367,100.0,370.48029966241063,1
62.843536988544514,44.99395305045403,50.55513080219035,544.8216987270578,0
74.4049668953331,40.5483258626293,46.15560231172509,430.49791287909295,0
63.390522313281515,39.42724111164997,50.92917462898456,481.93888819795484,1
71.9525722296698,38.35050805147186,39.40740799864681,575.200047793323,0
63.37415474723343,34.636341304963935,76.5503738687837,533.6940630839498,0
52.27778123543828,75.41248281778722,66.02623624814753,390.28884182948855,0
68.94961501272485,68.0554418102594,49.63274237567158,403.88141006867613,0
47.4622896717476,11.740155033727959,100.0,184.51874514174753,0
54.19426642150684,47.707961450057944,68.78846974754872,325.3155393487109,0
70.32568186031695,42.172296351483354,61.99180915184459,392.3869925732449,0
74.5647772527101,51.919057257270765,80.99477984595575,460.1673550231482,0
62.17225870444448,26.469697144971377,72.19438313154755,252.29646593122564,0
60.365746203187975,22.177404777629754,73.89998145350513,458.5420428766669,0
62.88903815386282,100.0,75.1791736213678,85.88558612662735,0
63.94382592447851,74.80503049613519,53.79719249016554,421.71349949411837,0
57.4917209125677,36.2885500073954,54.55057790351499,438.28676066309146,0
68.63804749045669,86.82308659082472,55.73645211407335,183.46649202356002,0
58.391793999924985,55.32314028404234,50.87183036451968,447.24206507657885,0
42.60172121422913,30.66122001297648,56.82458795039272,226.94842632039564,0
80.72356621480085,46.208003916478745,69.04432506353395,489.8886247809635,0
80.17310777916585,38.480077904837486,85.99787463758611,264.0503292513581,0
53.377702249290635,100.0,54.84354322416701,377.68269547955555,0
82.33578716683674,96.50552221396703,94.35672526273292,493.4660522521433,1
52.50252543679137,73.2127021111732,64.87322961935476,546.8612932613948,0
57.95778452970086,45.02898291479995,77.53497405422087,493.2957812855766,0
26.717245645038616,72.62060607184817,57.22767580447629,217.09363185024898,0
59.00783176988761,52.321554815567765,92.24209537835836,444.62175268321664,0
62.27817403454957,67.68867745624759,98.51250410605337,188.4964746162305,0
57.28219081380202,33.89233679208344,58.300278030721046,513.3122929556279,0
44.95982168253737,62.67017557535286,39.60515903441825,173.82942098499248,1
61.690634962934446,16.094333957617266,70.81701885532607,327.8596120551997,0
72.39556736583367,50.71120541456291,58.36105586733427,410.2656923837861,0
45.960997971476544,0.0,64.50473170908855,615.8377395004616,0
70.8021238429496,72.11840209477239,71.3860126790636,185.32064624761648,0
64.241794871384,57.673110250837745,47.42524511689931,216.13162409646446,0
57.28225329718168,63.08204114995592,81.4445232721985,229.52315739794827,0
53.687063613456495,54.69157015833305,66.82959717841118,180.34604127620855,0
68.8421267651092,48.8107937433993,66.20583291004769,427.3908826556149,0
58.685408502369555,41.7117299516472,80.92292221752848,212.12297919189248,0
69.53117615546192,27.405632690276512,70.28404277899932,146.51272930648923,0
60.95992056670972,62.65393455914748,50.44844315857903,302.71027336376807,0
51.18490107842341,37.17444638568362,68.61024555015698,522.2956024143073,0
56.45350511824141,58.35094129868573,71.83067702897914,621.7257218890275,0
47.13433185617272,0.0,72.85807647483801,485.5902261629293,0
81.2383490481236,32.24379778568084,52.20631813611479,361.0655161830329,0
57.80524270674192,85.24728122126007,53.37264477575837,230.12119900246196,0
73.94320576147315,38.09597115909041,38.96969541391708,364.2490627034457,0
56.498264773013474,20.609802208673543,80.89597598864886,338.3244204480797,0
48.31863910320629,54.88125772004624,83.69099760322301,425.8136139825049,0
61.35924492645317,23.357884477017933,81.54612082235366,249.7783871691509,0
74.25774881648381,66.80835970627416,78.77702385506781,321.2267812690041,1
65.8167938075337,36.38015359020078,53.41610301828568,504.4941226371742,0
56.813437943778915,65.63536073852127,55.16286689884242,272.64243951004966,0
48.538529047807764,64.31917944305614,100.0,189.87006286185905,0
62.29825156639158,60.307239028417655,74.38331523072361,350.8715837813675,0
47.25127766223744,64.42275613856827,61.63140322991812,497.8594993519795,0
60.39269389848849,49.12787633568494,97.27260664395571,383.5932917134602,0
62.332611618928034,47.23034155816486,71.09270918231044,305.6897884791456,0
81.69451390559028,62.71727386660581,59.53409257026807,56.70853605348486,0
34.537741211896865,41.62791628392249,88.34590183809996,346.5697906551677,0
66.54980609474418,36.52262027676382,54.82487402481652,288.39370113463747,0
79.3845082736333,47.90894967735052,86.90885337485894,578.1974077883677,0
58.76372158323341,81.95291165969323,65.68310785322802,370.3316888237945,0
45.85152250608237,81.1289465461544,56.636888648628926,380.1739483809259,0
55.17519906579995,66.53382290814972,55.83448567126165,466.6296861222416,0
61.516554954556945,97.65643797928226,46.99403615709966,248.33825442127227,1
72.3441913283567,26.031525369914746,78.02499057011975,450.1191172458968,0
64.91782388314215,49.692331598392066,77.10632662164916,634.9822902342823,0
39.54145735041212,4.906193434272879,67.5349116774995,515.0896410141966,0
53.576061768552925,53.00826778930846,70.97564595024227,378.57495196685994,0
54.777333206392456,71.51291078438709,68.52755060956285,397.546912666011,0
48.77473557546486,78.89160655585071,55.35265798794714,471.20866974217176,0
64.07417380582608,40.79303028599549,48.60733118483482,363.77971184727403,0
59.76696472934721,48.33004477764594,79.3989542349569,107.5534087345118,0
72.60132715330697,35.99307312874227,72.70963332452294,484.8703570531238,0
58.74660937755034,51.28592208981976,66.26093893603726,524.2817453912286,0
64.1703645138969,80.59719289500971,69.77279949137997,446.2895802442327,0
62.27497939918492,77.02301403647711,16.341818726013727,451.6812979296361,0
77.68867262985697,47.25571235322357,80.94445647683095,384.50142856442545,0
79.34733909586375,83.92811797884904,94.51936152868507,461.3191236607838,1
60.90520366681911,19.756752138262293,60.570875213660926,223.51301070257125,0
65.09081111654278,58.15346168733708,91.62342152130368,441.6715481974314,0
52.52820765918658,59.28136401521934,51.63552945743513,151.99662331689413,0
57.35766447590451,9.507196018408166,73.13660020254383,163.99095612941235,0
60.98927703521404,22.933867011771525,59.434236613102456,237.1765391614125,0
65.76175363466844,100.0,71.79231264973814,322.9265316602549,0
49.36535587668713,60.910551387043,66.86379449550907,25.667116862331,0
82.8142882290361,53.66546209607834,52.248678195611674,122.94284110807592,0
69.97619120475905,51.007476749257684,78.89638811606162,579.6985616869204,0
54.203267379798724,58.229446263682085,94.01997130859763,484.52589737982976,0
50.01247340258193,6.398664380048579,49.01333787690722,303.96782769689406,0
58.42491639489234,56.6907414250929,60.95259232745459,252.49961287648102,0
74.7168617264446,80.45612048020709,86.17115189431856,89.90247058739709,1
62.48068856693993,71.69664920268285,71.86769412660796,445.4894488732744,0
46.27528551215206,57.38831352708351,64.40186016839971,318.78247140911907,0
92.1373184836607,44.31567412600521,29.73097593036661,459.8974041093624,0
71.63348640632084,64.39827596117706,53.367908422811546,616.2966338914268,0
48.67379153491539,30.919096129835566,60.216147443108305,565.0133629737752,0
63.464323551358284,60.72708045296686,62.58244265353014,471.6212409739673,0
37.97210840565556,80.76740736507395,93.54163687194318,466.9350090860572,1
48.158567451125464,87.6044948595474,60.441411619546216,167.83110788710079,0
56.3035885897711,72.15253170992548,88.58555743015295,559.3525716184934,0
58.19272896675788,39.29741516204568,84.98544251568975,172.48907176002032,0
45.18781353744093,41.965786298636324,64.5246963747393,392.024173822941,0
59.448359904994255,29.773376280540123,65.09886590438109,278.6442104403205,0
54.763369313681174,52.58858431363172,63.40946673430396,294.49834551768083,0
38.35462293866186,47.19027974950767,63.31818672349401,384.3473637591617,0
74.0774956510397,63.13212822835807,63.06856140792388,417.15753887154165,0
66.34749523671024,10.142851905880846,68.29940381788988,172.95605906151593,0
67.65661321728909,66.01857844877806,32.580960785250696,268.59893003989674,0
44.86254199613869,35.96913702032215,66.10008096861299,424.09278079905806,0
47.12708369112232,60.26343101044529,100.0,212.0923112620365,0
63.50234114400018,74.7882293652614,100.0,519.1037364762137,0
54.41627451863936,52.669136205309016,100.0,124.55445074072702,0
63.190635576712,93.9205674057923,58.488264760937355,392.01820834541735,0
67.45886267827261,46.86857260704005,71.78780709023935,345.61057794725326,0
63.06328064896275,78.00972774090913,38.93498530326759,223.5886114977588,0
52.852064471478094,85.23763804975798,26.55786414838348,820.662280048999,1
72.67268170879262,59.911256110841514,64.01190798890684,392.83311122864853,0
64.97638234477064,87.822232219596,85.98450834575094,319.3317530472163,1
58.376948095275694,77.07846432403227,100.0,378.8424011598562,1
83.48476368649969,49.688882970755465,82.13528654317643,515.173364337093,0
48.34011918550457,24.64840037464353,53.719089957380625,479.35902085741384,0
